ODB Name,Step,Frame,Part Instance Name, Element Label,    Node Label,X,Y,Z,Section Name,Material Name,Section Point,         S-S11,         S-S22,         S-S12
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           132,           261,          236.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       28.6803,       7.45689,      -42.6803
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           133,           262,          234.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       28.1635,       7.32253,      -41.9155
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           134,           262,          234.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       28.1635,       7.32253,       41.4487
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           134,           263,          232.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       27.6468,       7.18817,      -41.1507
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           135,           263,          232.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       27.6468,       7.18817,       40.6839
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           136,           264,          230.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       27.1300,       7.05381,       39.9191
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           135,           264,          230.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       27.1300,       7.05381,      -40.3859
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           136,           265,          228.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       26.6133,       6.91946,      -39.6211
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           137,           265,          228.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       26.6133,       6.91946,       39.1543
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           137,           266,          226.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       26.0965,       6.78510,      -38.8563
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           138,           266,          226.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       26.0965,       6.78510,       38.3895
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           138,           267,          224.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       25.5797,       6.65074,      -38.0915
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           139,           267,          224.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       25.5797,       6.65074,       37.6246
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           140,           268,          222.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       25.0630,       6.51638,       36.8598
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           139,           268,          222.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       25.0630,       6.51638,      -37.3266
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           141,           269,          220.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       24.5462,       6.38202,       36.0950
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           140,           269,          220.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       24.5462,       6.38202,      -36.5618
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           141,           270,          218.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       24.0294,       6.24766,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           142,           270,          218.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       24.0294,       6.24766,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           142,           271,          216.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       23.5127,       6.11331,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           143,           271,          216.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       23.5127,       6.11331,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           144,           272,          214.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       22.9959,       5.97895,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           143,           272,          214.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       22.9959,       5.97895,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           145,           273,          212.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       22.4792,       5.84459,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           144,           273,          212.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       22.4792,       5.84459,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           146,           274,          210.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       21.9624,       5.71023,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           145,           274,          210.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       21.9624,       5.71023,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           147,           275,          208.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       21.4456,       5.57587,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           146,           275,          208.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       21.4456,       5.57587,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           147,           276,          206.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       20.9289,       5.44151,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           148,           276,          206.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       20.9289,       5.44151,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           149,           277,          204.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       20.4121,       5.30716,  -233.407E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           148,           277,          204.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       20.4121,       5.30716,  -233.407E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           149,           278,          202.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       19.8953,       5.17280,  -233.406E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           150,           278,          202.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       19.8953,       5.17280,  -233.406E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           151,           279,          200.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       19.3786,       5.03844,  -233.406E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           150,           279,          200.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       19.3786,       5.03844,  -233.406E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           151,           280,          198.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       18.8618,       4.90408,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           152,           280,          198.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       18.8618,       4.90408,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           152,           281,          196.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       18.3450,       4.76972,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           153,           281,          196.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       18.3450,       4.76972,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           153,           282,          194.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       17.8283,       4.63536,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           154,           282,          194.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       17.8283,       4.63536,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           154,           283,          192.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       17.3115,       4.50101,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           155,           283,          192.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       17.3115,       4.50101,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           155,           284,          190.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       16.7948,       4.36665,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           156,           284,          190.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       16.7948,       4.36665,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           157,           285,          188.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       16.2780,       4.23229,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           156,           285,          188.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       16.2780,       4.23229,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           157,           286,          186.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       15.7612,       4.09793,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           158,           286,          186.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       15.7612,       4.09793,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           158,           287,          184.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       15.2445,       3.96357,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           159,           287,          184.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       15.2445,       3.96357,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           160,           288,          182.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       14.7277,       3.82921,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           159,           288,          182.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       14.7277,       3.82921,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           161,           289,          180.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       14.2109,       3.69486,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           160,           289,          180.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       14.2109,       3.69486,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           162,           290,          178.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       13.6942,       3.56050,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           161,           290,          178.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       13.6942,       3.56050,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           163,           291,          176.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       13.1774,       3.42614,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           162,           291,          176.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       13.1774,       3.42614,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           164,           292,          174.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       12.6607,       3.29178,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           163,           292,          174.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       12.6607,       3.29178,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           165,           293,          172.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       12.1439,       3.15742,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           164,           293,          172.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       12.1439,       3.15742,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           166,           294,          170.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       11.6271,       3.02306,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           165,           294,          170.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       11.6271,       3.02306,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           166,           295,          168.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       11.1104,       2.88870,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           167,           295,          168.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       11.1104,       2.88870,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           168,           296,          166.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       10.5936,       2.75435,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           167,           296,          166.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       10.5936,       2.75435,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           169,           297,          164.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       10.0768,       2.61999,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           168,           297,          164.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       10.0768,       2.61999,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           169,           298,          162.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       9.56008,       2.48563,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           170,           298,          162.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       9.56008,       2.48563,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           170,           299,          160.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       9.04331,       2.35127,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           171,           299,          160.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       9.04331,       2.35127,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           172,           300,          158.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       8.52655,       2.21691,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           171,           300,          158.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       8.52655,       2.21691,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           172,           301,          156.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       8.00979,       2.08255,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           173,           301,          156.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       8.00979,       2.08255,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           174,           302,          154.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       7.49302,       1.94820,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           173,           302,          154.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       7.49302,       1.94820,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           175,           303,          152.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       6.97626,       1.81384,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           174,           303,          152.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       6.97626,       1.81384,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           176,           304,          150.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       6.45950,       1.67948,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           175,           304,          150.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       6.45950,       1.67948,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           177,           305,          148.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       5.94273,       1.54512,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           176,           305,          148.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       5.94273,       1.54512,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           178,           306,          146.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       5.42597,       1.41076,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           177,           306,          146.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       5.42597,       1.41076,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           178,           307,          144.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       4.90921,       1.27640,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           179,           307,          144.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       4.90921,       1.27640,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           180,           308,          142.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       4.39245,       1.14205,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           179,           308,          142.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       4.39245,       1.14205,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           181,           309,          140.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       3.87568,       1.00769,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           180,           309,          140.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       3.87568,       1.00769,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           181,           310,          138.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       3.35892,   873.329E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           182,           310,          138.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       3.35892,   873.329E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           183,           311,          136.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       2.84216,   738.971E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           182,           311,          136.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       2.84216,   738.971E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           184,           312,          134.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       2.32539,   604.613E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           183,           312,          134.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       2.32539,   604.613E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           185,           313,          132.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       1.80863,   470.254E-03,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           184,           313,          132.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       1.80863,   470.254E-03,  -233.404E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           186,           314,          130.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       1.29187,   335.896E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           185,           314,          130.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",       1.29187,   335.896E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           186,           315,          128.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",   775.105E-03,   201.537E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           187,           315,          128.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",   775.105E-03,   201.537E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           187,           316,          126.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",   258.342E-03,   67.1791E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           188,           316,          126.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",   258.342E-03,   67.1791E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           188,           317,          124.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -258.421E-03,  -67.1793E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           189,           317,          124.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -258.421E-03,  -67.1793E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           189,           318,          122.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -775.184E-03,  -201.538E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           190,           318,          122.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",  -775.184E-03,  -201.538E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           190,           319,          120.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.29195,  -335.896E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           191,           319,          120.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.29195,  -335.896E-03,  -233.405E-03
Y:/BeamDyn.odb,DefInit,Increment      1: Step Time =    1.000,"PART-1-1",           191,           320,          118.,      500.E-03,            0.,"ASSEMBLY_PART-1-1__PICKEDSET2","STEEL","",      -1.80871,  -470.254E-03,  -233.405E-03
